station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,skyc1,skyl1,wxcodes,feel,metar,day,month,year,hr,min
VABB,2023-01-26 14:30:00,72.8585,19.1005,8.0,77.0,62.6,61.13,330.0,5.0,0.0,29.88,1.12,NSC,,HZ,77.0,VABB 261430Z 33005KT 1800 HZ NSC 25/17 Q1012 NOSIG,26,1,2023,14,30
VABB,2023-01-26 15:00:00,72.8585,19.1005,8.0,77.0,62.6,61.13,340.0,3.0,0.0,29.88,1.12,NSC,,HZ,77.0,VABB 261500Z 34003KT 1800 HZ NSC 25/17 Q1012 NOSIG,26,1,2023,15,0
VABB,2023-01-26 15:30:00,72.8585,19.1005,8.0,77.0,62.6,61.13,50.0,4.0,0.0,29.88,1.18,NSC,,HZ,77.0,VABB 261530Z 05004KT 1900 HZ NSC 25/17 Q1012 NOSIG,26,1,2023,15,30
VABB,2023-01-26 16:00:00,72.8585,19.1005,8.0,77.0,62.6,61.13,40.0,4.0,0.0,29.91,1.18,NSC,,HZ,77.0,VABB 261600Z 04004KT 1900 HZ NSC 25/17 Q1013 NOSIG,26,1,2023,16,0
VABB,2023-01-26 16:30:00,72.8585,19.1005,8.0,75.2,62.6,64.91,10.0,3.0,0.0,29.91,1.18,NSC,,HZ,75.2,VABB 261630Z 01003KT 1900 HZ NSC 24/17 Q1013 NOSIG,26,1,2023,16,30
VABB,2023-01-26 17:00:00,72.8585,19.1005,8.0,75.2,62.6,64.91,330.0,3.0,0.0,29.91,1.12,NSC,,HZ,75.2,VABB 261700Z 33003KT 1800 HZ NSC 24/17 Q1013 NOSIG,26,1,2023,17,0
VABB,2023-01-26 17:30:00,72.8585,19.1005,8.0,75.2,62.6,64.91,60.0,4.0,0.0,29.88,1.12,NSC,,HZ,75.2,VABB 261730Z 06004KT 1800 HZ NSC 24/17 Q1012 NOSIG,26,1,2023,17,30
VABB,2023-01-26 18:00:00,72.8585,19.1005,8.0,75.2,62.6,64.91,360.0,4.0,0.0,29.88,1.12,NSC,,HZ,75.2,VABB 261800Z 36004KT 1800 HZ NSC 24/17 Q1012 NOSIG,26,1,2023,18,0
VABB,2023-01-26 18:30:00,72.8585,19.1005,8.0,75.2,62.6,64.91,0.0,0.0,0.0,29.88,1.12,NSC,,HZ,75.2,VABB 261830Z 00000KT 1800 HZ NSC 24/17 Q1012 NOSIG,26,1,2023,18,30
VABB,2023-01-26 19:00:00,72.8585,19.1005,8.0,73.4,62.6,68.94,0.0,0.0,0.0,29.88,1.12,NSC,,HZ,73.4,VABB 261900Z 00000KT 1800 HZ NSC 23/17 Q1012 NOSIG,26,1,2023,19,0
VABB,2023-01-26 19:30:00,72.8585,19.1005,8.0,73.4,62.6,68.94,0.0,0.0,0.0,29.88,1.12,NSC,,HZ,73.4,VABB 261930Z 00000KT 1800 HZ NSC 23/17 Q1012 NOSIG,26,1,2023,19,30
VABB,2023-01-26 20:00:00,72.8585,19.1005,8.0,73.4,62.6,68.94,0.0,0.0,0.0,29.88,1.12,NSC,,HZ,73.4,VABB 262000Z 00000KT 1800 HZ NSC 23/17 Q1012 NOSIG,26,1,2023,20,0
VABB,2023-01-26 20:30:00,72.8585,19.1005,8.0,71.6,64.4,78.04,250.0,4.0,0.0,29.85,1.12,NSC,,HZ,71.6,VABB 262030Z 25004KT 1800 HZ NSC 22/18 Q1011 NOSIG,26,1,2023,20,30
VABB,2023-01-26 21:00:00,72.8585,19.1005,8.0,71.6,62.6,73.27,240.0,3.0,0.0,29.85,1.12,NSC,,HZ,71.6,VABB 262100Z 24003KT 1800 HZ NSC 22/17 Q1011 NOSIG,26,1,2023,21,0
VABB,2023-01-26 21:30:00,72.8585,19.1005,8.0,71.6,64.4,78.04,240.0,3.0,0.0,29.85,1.12,NSC,,HZ,71.6,VABB 262130Z 24003KT 1800 HZ NSC 22/18 Q1011 NOSIG,26,1,2023,21,30
VABB,2023-01-26 22:00:00,72.8585,19.1005,8.0,71.6,64.4,78.04,210.0,3.0,0.0,29.85,1.12,NSC,,HZ,71.6,VABB 262200Z 21003KT 1800 HZ NSC 22/18 Q1011 NOSIG,26,1,2023,22,0
VABB,2023-01-26 22:30:00,72.8585,19.1005,8.0,69.8,64.4,82.98,0.0,0.0,0.0,29.83,0.99,NSC,,BR,69.8,VABB 262230Z 00000KT 1600 BR NSC 21/18 Q1010 NOSIG,26,1,2023,22,30
VABB,2023-01-26 23:00:00,72.8585,19.1005,8.0,69.8,64.4,82.98,,3.0,0.0,29.83,0.99,NSC,,BR,69.8,VABB 262300Z VRB03KT 1600 BR NSC 21/18 Q1010 NOSIG,26,1,2023,23,0
VABB,2023-01-26 23:30:00,72.8585,19.1005,8.0,71.6,62.6,73.27,,3.0,0.0,29.85,0.99,NSC,,BR,71.6,VABB 262330Z VRB03KT 1600 BR NSC 22/17 Q1011 NOSIG,26,1,2023,23,30
VABB,2023-01-27 00:00:00,72.8585,19.1005,8.0,71.6,62.6,73.27,280.0,3.0,0.0,29.85,0.99,NSC,,BR,71.6,VABB 270000Z 28003KT 1600 BR NSC 22/17 Q1011 NOSIG,27,1,2023,0,0
VABB,2023-01-27 00:30:00,72.8585,19.1005,8.0,71.6,62.6,73.27,250.0,3.0,0.0,29.85,0.99,NSC,,HZ,71.6,VABB 270030Z 25003KT 1600 HZ NSC 22/17 Q1011 NOSIG,27,1,2023,0,30
VABB,2023-01-27 01:00:00,72.8585,19.1005,8.0,73.4,62.6,68.94,160.0,4.0,0.0,29.85,0.99,NSC,,HZ,73.4,VABB 270100Z 16004KT 1600 HZ NSC 23/17 Q1011 NOSIG,27,1,2023,1,0
VABB,2023-01-27 01:30:00,72.8585,19.1005,8.0,73.4,62.6,68.94,,2.0,0.0,29.85,0.99,NSC,,HZ,73.4,VABB 270130Z VRB02KT 1600 HZ NSC 23/17 Q1011 NOSIG,27,1,2023,1,30
VABB,2023-01-27 02:00:00,72.8585,19.1005,8.0,73.4,62.6,68.94,90.0,4.0,0.0,29.88,0.93,NSC,,HZ,73.4,VABB 270200Z 09004KT 1500 HZ NSC 23/17 Q1012 NOSIG,27,1,2023,2,0
VABB,2023-01-27 02:30:00,72.8585,19.1005,8.0,73.4,62.6,68.94,180.0,6.0,0.0,29.88,1.06,FEW,10000.0,HZ,73.4,VABB 270230Z 18006KT 1700 HZ FEW100 23/17 Q1012 NOSIG,27,1,2023,2,30
VABB,2023-01-27 03:00:00,72.8585,19.1005,8.0,77.0,62.6,61.13,0.0,0.0,0.0,29.88,1.06,FEW,10000.0,HZ,77.0,VABB 270300Z 00000KT 1700 HZ FEW100 25/17 Q1012 NOSIG,27,1,2023,3,0
VABB,2023-01-27 03:30:00,72.8585,19.1005,8.0,78.8,64.4,61.36,0.0,0.0,0.0,29.91,1.3,NSC,,FU,78.8,VABB 270330Z 00000KT 2100 FU NSC 26/18 Q1013 NOSIG,27,1,2023,3,30
VABB,2023-01-27 04:00:00,72.8585,19.1005,8.0,80.6,64.4,57.84,90.0,8.0,0.0,29.91,1.3,FEW,10000.0,FU,82.27,COR VABB 270400Z 09008KT 2100 FU FEW100 27/18 Q1013 NOSIG,27,1,2023,4,0
VABB,2023-01-27 04:30:00,72.8585,19.1005,8.0,82.4,64.4,54.55,90.0,7.0,0.0,29.91,1.3,FEW,10000.0,FU,83.98,VABB 270430Z 09007KT 2100 FU FEW100 28/18 Q1013 NOSIG,27,1,2023,4,30
VABB,2023-01-27 05:00:00,72.8585,19.1005,8.0,84.2,62.6,48.32,90.0,8.0,0.0,29.91,1.12,FEW,10000.0,FU,85.03,VABB 270500Z 09008KT 1800 FU FEW100 29/17 Q1013 NOSIG,27,1,2023,5,0
VABB,2023-01-27 05:30:00,72.8585,19.1005,8.0,84.2,62.6,48.32,80.0,5.0,0.0,29.91,1.12,FEW,10000.0,FU,85.03,VABB 270530Z 08005KT 1800 FU FEW100 29/17 Q1013 NOSIG,27,1,2023,5,30
VABB,2023-01-27 06:00:00,72.8585,19.1005,8.0,87.8,62.6,43.07,120.0,5.0,0.0,29.91,1.3,NSC,,FU,88.48,VABB 270600Z 12005KT 2100 FU NSC 31/17 Q1013 NOSIG,27,1,2023,6,0
VABB,2023-01-27 06:30:00,72.8585,19.1005,8.0,89.6,62.6,40.69,90.0,6.0,0.0,29.88,1.3,NSC,,FU,90.32,VABB 270630Z 09006KT 2100 FU NSC 32/17 Q1012 NOSIG,27,1,2023,6,30
VABB,2023-01-27 07:00:00,72.8585,19.1005,8.0,89.6,62.6,40.69,140.0,3.0,0.0,29.85,1.55,NSC,,FU,90.32,VABB 270700Z 14003KT 2500 FU NSC 32/17 Q1011 NOSIG,27,1,2023,7,0
VABB,2023-01-27 07:30:00,72.8585,19.1005,8.0,91.4,60.8,36.08,130.0,7.0,0.0,29.83,1.55,NSC,,FU,91.4,VABB 270730Z 13007KT 2500 FU NSC 33/16 Q1010 NOSIG,27,1,2023,7,30
VABB,2023-01-27 08:00:00,72.8585,19.1005,8.0,91.4,60.8,36.08,130.0,5.0,0.0,29.83,1.55,NSC,,FU,91.4,VABB 270800Z 13005KT 2500 FU NSC 33/16 Q1010 NOSIG,27,1,2023,8,0
VABB,2023-01-27 08:30:00,72.8585,19.1005,8.0,91.4,64.4,40.96,230.0,9.0,0.0,29.8,1.37,NSC,,FU,93.19,VABB 270830Z 23009KT 2200 FU NSC 33/18 Q1009 NOSIG,27,1,2023,8,30
VABB,2023-01-27 09:00:00,72.8585,19.1005,8.0,89.6,64.4,43.34,250.0,10.0,0.0,29.8,1.37,NSC,,FU,91.23,VABB 270900Z 25010KT 2200 FU NSC 32/18 Q1009 NOSIG,27,1,2023,9,0
VABB,2023-01-27 09:30:00,72.8585,19.1005,8.0,89.6,66.2,46.14,270.0,9.0,0.0,29.77,1.55,NSC,,FU,92.27,VABB 270930Z 27009KT 2500 FU NSC 32/19 Q1008 NOSIG,27,1,2023,9,30
VABB,2023-01-27 10:00:00,72.8585,19.1005,8.0,89.6,64.4,43.34,250.0,9.0,0.0,29.77,1.55,NSC,,FU,91.23,VABB 271000Z 25009KT 2500 FU NSC 32/18 Q1008 NOSIG,27,1,2023,10,0
VABB,2023-01-27 10:30:00,72.8585,19.1005,8.0,87.8,64.4,45.88,300.0,6.0,0.0,29.77,1.55,NSC,,FU,89.33,VABB 271030Z 30006KT 2500 FU NSC 31/18 Q1008 NOSIG,27,1,2023,10,30
VABB,2023-01-27 11:00:00,72.8585,19.1005,8.0,87.8,64.4,45.88,290.0,6.0,0.0,29.8,1.55,NSC,,FU,89.33,VABB 271100Z 29006KT 2500 FU NSC 31/18 Q1009 NOSIG,27,1,2023,11,0
VABB,2023-01-27 11:30:00,72.8585,19.1005,8.0,86.0,64.4,48.58,310.0,7.0,0.0,29.8,1.37,NSC,,FU,87.49,VABB 271130Z 31007KT 2200 FU NSC 30/18 Q1009 NOSIG,27,1,2023,11,30
VABB,2023-01-27 12:00:00,72.8585,19.1005,8.0,84.2,64.4,51.47,300.0,7.0,0.0,29.8,1.3,SCT,10000.0,FU,85.71,VABB 271200Z 30007KT 2100 FU SCT100 29/18 Q1009 NOSIG,27,1,2023,12,0
VABB,2023-01-27 12:30:00,72.8585,19.1005,8.0,84.2,64.4,51.47,310.0,5.0,0.0,29.83,1.3,SCT,10000.0,FU,85.71,VABB 271230Z 31005KT 2100 FU SCT100 29/18 Q1010 NOSIG,27,1,2023,12,30
VABB,2023-01-27 13:00:00,72.8585,19.1005,8.0,82.4,64.4,54.55,350.0,7.0,0.0,29.83,1.3,SCT,10000.0,FU,83.98,VABB 271300Z 35007KT 2100 FU SCT100 28/18 Q1010 NOSIG,27,1,2023,13,0
VABB,2023-01-27 13:30:00,72.8585,19.1005,8.0,82.4,64.4,54.55,10.0,3.0,0.0,29.83,1.3,FEW,10000.0,FU,83.98,VABB 271330Z 01003KT 2100 FU FEW100 28/18 Q1010 NOSIG,27,1,2023,13,30
VABB,2023-01-27 14:00:00,72.8585,19.1005,8.0,82.4,64.4,54.55,340.0,3.0,0.0,29.83,1.55,NSC,,FU,83.98,VABB 271400Z 34003KT 2500 FU NSC 28/18 Q1010 NOSIG,27,1,2023,14,0
VABB,2023-01-27 14:30:00,72.8585,19.1005,8.0,82.4,64.4,54.55,10.0,4.0,0.0,29.85,1.55,NSC,,FU,83.98,VABB 271430Z 01004KT 2500 FU NSC 28/18 Q1011 NOSIG,27,1,2023,14,30
VABB,2023-01-27 15:00:00,72.8585,19.1005,8.0,82.4,64.4,54.55,0.0,0.0,0.0,29.85,1.55,NSC,,FU,83.98,VABB 271500Z 00000KT 2500 FU NSC 28/18 Q1011 NOSIG,27,1,2023,15,0
VABB,2023-01-27 15:30:00,72.8585,19.1005,8.0,80.6,64.4,57.84,280.0,4.0,0.0,29.88,1.55,NSC,,FU,82.27,VABB 271530Z 28004KT 2500 FU NSC 27/18 Q1012 NOSIG,27,1,2023,15,30
VABB,2023-01-27 16:00:00,72.8585,19.1005,8.0,80.6,66.2,61.58,30.0,3.0,0.0,29.88,1.3,NSC,,HZ,82.75,VABB 271600Z 03003KT 2100 HZ NSC 27/19 Q1012 NOSIG,27,1,2023,16,0
VABB,2023-01-27 16:30:00,72.8585,19.1005,8.0,80.6,64.4,57.84,90.0,5.0,0.0,29.88,1.3,NSC,,FU,82.27,VABB 271630Z 09005KT 2100 FU NSC 27/18 Q1012 NOSIG,27,1,2023,16,30
VABB,2023-01-27 17:00:00,72.8585,19.1005,8.0,80.6,64.4,57.84,0.0,0.0,0.0,29.88,1.3,NSC,,FU,82.27,VABB 271700Z 00000KT 2100 FU NSC 27/18 Q1012 NOSIG,27,1,2023,17,0
VABB,2023-01-27 17:30:00,72.8585,19.1005,8.0,80.6,66.2,61.58,150.0,4.0,0.0,29.88,1.3,NSC,,HZ,82.75,VABB 271730Z 15004KT 2100 HZ NSC 27/19 Q1012 NOSIG,27,1,2023,17,30
VABB,2023-01-27 18:00:00,72.8585,19.1005,8.0,78.8,66.2,65.33,180.0,4.0,0.0,29.85,1.3,NSC,,HZ,78.8,VABB 271800Z 18004KT 2100 HZ NSC 26/19 Q1011 NOSIG,27,1,2023,18,0
VABB,2023-01-27 18:30:00,72.8585,19.1005,8.0,78.8,68.0,69.52,240.0,4.0,0.0,29.85,1.12,FEW,10000.0,HZ,78.8,VABB 271830Z 24004KT 1800 HZ FEW100 26/20 Q1011 NOSIG,27,1,2023,18,30
VABB,2023-01-27 19:00:00,72.8585,19.1005,8.0,78.8,68.0,69.52,250.0,3.0,0.0,29.85,1.12,FEW,10000.0,HZ,78.8,VABB 271900Z 25003KT 1800 HZ FEW100 26/20 Q1011 NOSIG,27,1,2023,19,0
VABB,2023-01-27 19:30:00,72.8585,19.1005,8.0,77.0,69.8,78.48,230.0,3.0,0.0,29.85,0.99,FEW,10000.0,BR,77.0,VABB 271930Z 23003KT 1600 BR FEW100 25/21 Q1011 NOSIG,27,1,2023,19,30
VABB,2023-01-27 20:00:00,72.8585,19.1005,8.0,77.0,69.8,78.48,210.0,3.0,0.0,29.83,0.99,FEW,10000.0,BR,77.0,VABB 272000Z 21003KT 1600 BR FEW100 25/21 Q1010 NOSIG,27,1,2023,20,0
VABB,2023-01-27 20:30:00,72.8585,19.1005,8.0,77.0,69.8,78.48,180.0,3.0,0.0,29.83,0.99,FEW,10000.0,BR,77.0,VABB 272030Z 18003KT 1600 BR FEW100 25/21 Q1010 NOSIG,27,1,2023,20,30
VABB,2023-01-27 21:00:00,72.8585,19.1005,8.0,77.0,69.8,78.48,210.0,5.0,0.0,29.83,0.99,FEW,10000.0,BR,77.0,VABB 272100Z 21005KT 1600 BR FEW100 25/21 Q1010 NOSIG,27,1,2023,21,0
VABB,2023-01-27 21:30:00,72.8585,19.1005,8.0,77.0,69.8,78.48,0.0,0.0,0.0,29.83,0.99,FEW,10000.0,BR,77.0,VABB 272130Z 00000KT 1600 BR FEW100 25/21 Q1010 NOSIG,27,1,2023,21,30
VABB,2023-01-27 22:00:00,72.8585,19.1005,8.0,75.2,68.0,78.34,0.0,0.0,0.0,29.8,0.99,FEW,10000.0,BR,75.2,VABB 272200Z 00000KT 1600 BR FEW100 24/20 Q1009 NOSIG,27,1,2023,22,0
VABB,2023-01-27 22:30:00,72.8585,19.1005,8.0,75.2,68.0,78.34,180.0,4.0,0.0,29.8,0.99,FEW,10000.0,BR,75.2,VABB 272230Z 18004KT 1600 BR FEW100 24/20 Q1009 NOSIG,27,1,2023,22,30
VABB,2023-01-27 23:00:00,72.8585,19.1005,8.0,75.2,68.0,78.34,140.0,4.0,0.0,29.8,0.99,FEW,10000.0,BR,75.2,VABB 272300Z 14004KT 1600 BR FEW100 24/20 Q1009 NOSIG,27,1,2023,23,0
VABB,2023-01-27 23:30:00,72.8585,19.1005,8.0,77.0,66.2,69.33,90.0,6.0,0.0,29.83,1.12,FEW,10000.0,HZ,77.0,VABB 272330Z 09006KT 1800 HZ FEW100 25/19 Q1010 NOSIG,27,1,2023,23,30
VABB,2023-01-28 00:00:00,72.8585,19.1005,8.0,75.2,66.2,73.61,0.0,0.0,0.0,29.83,1.12,FEW,10000.0,HZ,75.2,VABB 280000Z 00000KT 1800 HZ FEW100 24/19 Q1010 NOSIG,28,1,2023,0,0
VABB,2023-01-28 00:30:00,72.8585,19.1005,8.0,75.2,66.2,73.61,140.0,3.0,0.0,29.83,1.12,FEW,10000.0,HZ,75.2,VABB 280030Z 14003KT 1800 HZ FEW100 24/19 Q1010 NOSIG,28,1,2023,0,30
VABB,2023-01-28 01:00:00,72.8585,19.1005,8.0,75.2,66.2,73.61,0.0,0.0,0.0,29.83,1.12,FEW,10000.0,HZ,75.2,VABB 280100Z 00000KT 1800 HZ FEW100 24/19 Q1010 NOSIG,28,1,2023,1,0
VABB,2023-01-28 01:30:00,72.8585,19.1005,8.0,75.2,66.2,73.61,150.0,3.0,0.0,29.85,0.99,FEW,10000.0,BR,75.2,VABB 280130Z 15003KT 1600 BR FEW100 24/19 Q1011 NOSIG,28,1,2023,1,30
VABB,2023-01-28 02:00:00,72.8585,19.1005,8.0,75.2,66.2,73.61,150.0,4.0,0.0,29.85,0.99,FEW,10000.0,BR,75.2,VABB 280200Z 15004KT 1600 BR FEW100 24/19 Q1011 TEMPO 1500 BR,28,1,2023,2,0
VABB,2023-01-28 02:30:00,72.8585,19.1005,8.0,73.4,68.0,83.21,150.0,5.0,0.0,29.88,0.81,FEW,10000.0,BR,73.4,VABB 280230Z 15005KT 1300 R27/1800 BR FEW100 23/20 Q1012 NOSIG,28,1,2023,2,30
VABB,2023-01-28 03:00:00,72.8585,19.1005,8.0,75.2,66.2,73.61,170.0,3.0,0.0,29.88,0.81,NSC,,BR,75.2,VABB 280300Z 17003KT 1300 R27/1800 BR NSC 24/19 Q1012 NOSIG,28,1,2023,3,0
VABB,2023-01-28 03:30:00,72.8585,19.1005,8.0,78.8,66.2,65.33,120.0,3.0,0.0,29.88,0.81,NSC,,HZ,78.8,VABB 280330Z 12003KT 1300 R27/1800 HZ NSC 26/19 Q1012 NOSIG,28,1,2023,3,30
VABB,2023-01-28 04:00:00,72.8585,19.1005,8.0,80.6,64.4,57.84,110.0,7.0,0.0,29.88,0.81,NSC,,HZ,82.27,VABB 280400Z 11007KT 1300 R27/2000 HZ NSC 27/18 Q1012 NOSIG,28,1,2023,4,0
VABB,2023-01-28 04:30:00,72.8585,19.1005,8.0,82.4,62.6,51.21,110.0,7.0,0.0,29.88,1.06,NSC,,FU,83.41,VABB 280430Z 11007KT 1700 FU NSC 28/17 Q1012 NOSIG,28,1,2023,4,30
VABB,2023-01-28 05:00:00,72.8585,19.1005,8.0,84.2,59.0,42.52,110.0,8.0,0.0,29.88,1.37,NSC,,FU,83.92,VABB 280500Z 11008KT 2200 FU NSC 29/15 Q1012 NOSIG,28,1,2023,5,0
VABB,2023-01-28 05:30:00,72.8585,19.1005,8.0,86.0,55.4,35.25,100.0,8.0,0.0,29.88,1.55,NSC,,FU,84.54,VABB 280530Z 10008KT 2500 FU NSC 30/13 Q1012 NOSIG,28,1,2023,5,30
VABB,2023-01-28 06:00:00,72.8585,19.1005,8.0,87.8,53.6,31.17,80.0,5.0,0.0,29.88,1.55,NSC,,FU,85.72,VABB 280600Z 08005KT 2500 FU NSC 31/12 Q1012 NOSIG,28,1,2023,6,0
VABB,2023-01-28 06:30:00,72.8585,19.1005,8.0,89.6,51.8,27.56,150.0,7.0,0.0,29.85,1.55,NSC,,FU,87.0,VABB 280630Z 15007KT 2500 FU NSC 32/11 Q1011 BECMG 3000 FU,28,1,2023,6,30
VABB,2023-01-28 07:00:00,72.8585,19.1005,8.0,91.4,48.2,22.78,190.0,10.0,0.0,29.85,1.86,NSC,,FU,88.09,VABB 280700Z 19010KT 3000 FU NSC 33/09 Q1011 NOSIG,28,1,2023,7,0
VABB,2023-01-28 07:30:00,72.8585,19.1005,8.0,91.4,50.0,24.37,200.0,10.0,0.0,29.83,2.17,NSC,,FU,88.36,VABB 280730Z 20010G21KT 3500 FU NSC 33/10 Q1010 BECMG 4000 FU,28,1,2023,7,30
VABB,2023-01-28 08:00:00,72.8585,19.1005,8.0,91.4,53.6,27.83,240.0,10.0,0.0,29.8,2.17,NSC,,FU,89.08,VABB 280800Z 24010KT 3500 FU NSC 33/12 Q1009 NOSIG,28,1,2023,8,0
VABB,2023-01-28 08:30:00,72.8585,19.1005,8.0,91.4,55.4,29.72,230.0,10.0,0.0,29.8,2.17,NSC,,FU,89.53,VABB 280830Z 23010KT 3500 FU NSC 33/13 Q1009 NOSIG,28,1,2023,8,30
VABB,2023-01-28 09:00:00,72.8585,19.1005,8.0,89.6,53.6,29.45,220.0,10.0,0.0,29.8,2.49,NSC,,FU,87.36,VABB 280900Z 22010KT 4000 FU NSC 32/12 Q1009 NOSIG,28,1,2023,9,0
VABB,2023-01-28 09:30:00,72.8585,19.1005,8.0,89.6,51.8,27.56,230.0,7.0,0.0,29.77,2.49,NSC,,FU,87.0,VABB 280930Z 23007G17KT 4000 FU NSC 32/11 Q1008 NOSIG,28,1,2023,9,30
VABB,2023-01-28 10:00:00,72.8585,19.1005,8.0,89.6,57.2,33.56,250.0,10.0,0.0,29.77,2.49,NSC,,FU,88.28,VABB 281000Z 25010KT 4000 FU NSC 32/14 Q1008 NOSIG,28,1,2023,10,0
VABB,2023-01-28 10:30:00,72.8585,19.1005,8.0,86.0,60.8,42.8,250.0,11.0,0.0,29.77,2.49,NSC,,FU,86.05,VABB 281030Z 25011KT 4000 FU NSC 30/16 Q1008 NOSIG,28,1,2023,10,30
VABB,2023-01-28 11:00:00,72.8585,19.1005,8.0,86.0,62.6,45.61,250.0,10.0,0.0,29.77,2.8,NSC,,FU,86.72,VABB 281100Z 25010KT 4500 FU NSC 30/17 Q1008 BECMG 5000 FU,28,1,2023,11,0
VABB,2023-01-28 11:30:00,72.8585,19.1005,8.0,86.0,60.8,42.8,250.0,10.0,0.0,29.77,3.11,NSC,,FU,86.05,VABB 281130Z 25010KT 5000 FU NSC 30/16 Q1008 NOSIG,28,1,2023,11,30
VABB,2023-01-28 12:00:00,72.8585,19.1005,8.0,84.2,64.4,51.47,250.0,9.0,0.0,29.77,3.11,NSC,,FU,85.71,VABB 281200Z 25009KT 5000 FU NSC 29/18 Q1008 NOSIG,28,1,2023,12,0
VABB,2023-01-28 12:30:00,72.8585,19.1005,8.0,82.4,66.2,58.08,260.0,6.0,0.0,29.77,2.49,NSC,,FU,84.63,VABB 281230Z 26006KT 4000 FU NSC 28/19 Q1008 NOSIG,28,1,2023,12,30
VABB,2023-01-28 13:00:00,72.8585,19.1005,8.0,80.6,66.2,61.58,250.0,7.0,0.0,29.8,2.17,NSC,,FU,82.75,VABB 281300Z 25007KT 3500 FU NSC 27/19 Q1009 BECMG 3000 FU,28,1,2023,13,0
VABB,2023-01-28 13:30:00,72.8585,19.1005,8.0,80.6,69.8,69.71,240.0,6.0,0.0,29.8,1.86,NSC,,HZ,83.9,VABB 281330Z 24006KT 3000 HZ NSC 27/21 Q1009 NOSIG,28,1,2023,13,30
VABB,2023-01-28 14:00:00,72.8585,19.1005,8.0,78.8,71.6,78.62,240.0,5.0,0.0,29.8,1.86,NSC,,HZ,78.8,VABB 281400Z 24005KT 3000 HZ NSC 26/22 Q1009 NOSIG,28,1,2023,14,0
VABB,2023-01-28 14:30:00,72.8585,19.1005,8.0,78.8,73.4,83.55,230.0,6.0,0.0,29.83,1.86,NSC,,HZ,78.8,VABB 281430Z 23006KT 3000 HZ NSC 26/23 Q1010 NOSIG,28,1,2023,14,30
VABB,2023-01-28 15:00:00,72.8585,19.1005,8.0,78.8,75.2,88.75,210.0,5.0,0.0,29.83,1.86,NSC,,HZ,78.8,VABB 281500Z 21005KT 3000 HZ NSC 26/24 Q1010 NOSIG,28,1,2023,15,0
VABB,2023-01-28 15:30:00,72.8585,19.1005,8.0,78.8,75.2,88.75,,3.0,0.0,29.85,1.86,NSC,,HZ,78.8,COR VABB 281530Z VRB03KT 3000 HZ NSC 26/24 Q1011 NOSIG,28,1,2023,15,30
VABB,2023-01-28 16:00:00,72.8585,19.1005,8.0,78.8,75.2,88.75,240.0,6.0,0.0,29.85,1.86,NSC,,HZ,78.8,VABB 281600Z 24006KT 3000 HZ NSC 26/24 Q1011 NOSIG,28,1,2023,16,0
VABB,2023-01-28 16:30:00,72.8585,19.1005,8.0,78.8,75.2,88.75,240.0,4.0,0.0,29.85,1.86,NSC,,HZ,78.8,VABB 281630Z 24004KT 3000 HZ NSC 26/24 Q1011 NOSIG,28,1,2023,16,30
VABB,2023-01-28 17:00:00,72.8585,19.1005,8.0,78.8,75.2,88.75,220.0,3.0,0.0,29.85,1.86,NSC,,HZ,78.8,VABB 281700Z 22003KT 3000 HZ NSC 26/24 Q1011 NOSIG,28,1,2023,17,0
VABB,2023-01-28 17:30:00,72.8585,19.1005,8.0,78.8,75.2,88.75,0.0,0.0,0.0,29.85,1.86,NSC,,HZ,78.8,VABB 281730Z 00000KT 3000 HZ NSC 26/24 Q1011 NOSIG,28,1,2023,17,30
VABB,2023-01-28 18:00:00,72.8585,19.1005,8.0,78.8,75.2,88.75,180.0,3.0,0.0,29.85,1.86,NSC,,HZ,78.8,VABB 281800Z 18003KT 3000 HZ NSC 26/24 Q1011 NOSIG,28,1,2023,18,0
VABB,2023-01-28 18:30:00,72.8585,19.1005,8.0,78.8,75.2,88.75,0.0,0.0,0.0,29.85,1.86,NSC,,HZ,78.8,VABB 281830Z 00000KT 3000 HZ NSC 26/24 Q1011 NOSIG,28,1,2023,18,30
VABB,2023-01-28 19:00:00,72.8585,19.1005,8.0,77.0,73.4,88.67,0.0,0.0,0.0,29.83,1.55,FEW,2000.0,HZ,77.0,VABB 281900Z 00000KT 2500 HZ FEW020 25/23 Q1010 NOSIG,28,1,2023,19,0
VABB,2023-01-28 19:30:00,72.8585,19.1005,8.0,77.0,75.2,94.19,170.0,4.0,0.0,29.83,1.55,FEW,2000.0,HZ,77.0,VABB 281930Z 17004KT 2500 HZ FEW020 25/24 Q1010 NOSIG,28,1,2023,19,30
VABB,2023-01-28 20:00:00,72.8585,19.1005,8.0,77.0,73.4,88.67,0.0,0.0,0.0,29.8,1.55,FEW,2000.0,HZ,77.0,VABB 282000Z 00000KT 2500 HZ FEW020 25/23 Q1009 NOSIG,28,1,2023,20,0
VABB,2023-01-28 20:30:00,72.8585,19.1005,8.0,77.0,73.4,88.67,170.0,4.0,0.0,29.8,1.55,FEW,2000.0,HZ,77.0,VABB 282030Z 17004KT 2500 HZ FEW020 25/23 Q1009 NOSIG,28,1,2023,20,30
